symbol,A2058,A2780,A375,A427,CAOV3,HCT116,HT144,HT29,LOVO,MDAMB436,NCI-H460,NCIH1650,NCIH2122,NCIH23,NCIH520,OCUBM,OV90,OVCAR3,PA1,RKO,RPMI7951,SK-OV-3,SKMEL30,SKMES1,SW-620,SW837,T-47D,UACC62,UWB1289,VCAP
PPM1A,3,3,2,4,6,7,3,4,5,2,3,3,5,6,5,4,3,7,3,7,3,7,3,4,5,7,6,4,4,7
PPM1B,4,9,5,7,10,6,5,7,7,7,3,6,7,11,8,7,8,5,26,5,7,12,5,8,4,5,5,5,8,13
PPM1D,3,8,5,4,3,8,5,2,5,1,2,3,2,3,4,7,4,4,6,5,2,3,2,2,4,3,4,5,3,3
PPP1CA,52,61,52,119,82,40,53,73,58,71,48,58,47,163,47,77,87,51,91,51,46,69,171,59,76,44,96,38,56,95
PPP1CB,29,29,29,39,48,44,22,43,22,22,29,44,36,29,34,44,29,95,20,27,37,58,28,19,36,43,19,24,50,53
PPP1CC,29,38,34,36,20,37,33,39,54,14,38,31,31,46,49,33,27,30,56,31,21,21,23,15,34,31,35,32,43,42
PPP1R12A,7,7,8,4,7,7,8,6,8,8,6,8,6,9,6,7,4,7,8,7,7,9,5,6,6,8,6,6,6,7
PPP1R12B,1,0,1,0,0,1,1,1,3,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,4
PPP1R12C,4,6,6,6,7,7,7,11,6,9,3,10,4,4,3,7,19,4,10,12,8,11,4,6,7,11,4,7,3,6
PPP1R1B,0,0,0,0,0,0,0,23,22,0,0,0,0,0,0,3,0,0,0,0,0,80,0,0,0,1,0,0,0,0
PPP1R3A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPP1R3B,3,3,1,1,2,5,2,6,4,6,2,3,10,2,15,1,7,3,2,26,4,18,4,2,0,8,6,7,0,2
PPP1R3C,0,2,0,0,5,0,0,0,0,0,13,9,68,0,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,4
PPP1R3D,3,1,3,2,2,1,4,8,1,2,2,5,4,2,1,8,1,2,2,3,3,2,3,1,1,5,5,2,6,8
PPP1R3E,3,2,1,3,1,1,2,2,2,1,1,0,1,1,3,1,1,0,0,2,2,1,1,1,6,4,2,1,2,1
PPP2CA,33,33,31,29,42,31,34,24,37,23,35,39,41,32,64,18,31,30,27,28,20,36,34,30,26,38,26,30,19,29
PPP2CB,22,16,11,28,17,18,17,6,14,18,14,18,22,20,17,15,11,31,34,17,19,41,18,14,16,11,8,24,29,12
PPP2R1A,24,50,35,22,24,18,29,25,19,23,28,51,27,22,20,37,47,12,67,20,38,44,24,31,15,22,29,33,33,42
PPP2R1B,9,11,9,2,4,3,4,6,7,7,11,7,5,7,11,7,5,7,8,7,5,7,2,5,8,9,11,6,8,7
PPP2R2A,12,11,9,6,6,16,6,5,11,6,7,6,12,11,6,7,4,18,5,12,7,9,9,5,14,7,6,11,5,0
PPP2R2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PPP2R2C,0,0,0,6,2,5,0,0,0,10,5,1,15,3,6,4,0,1,0,0,0,11,0,7,7,0,3,0,0,5
PPP2R2D,3,4,3,4,5,2,2,4,5,7,5,4,5,3,4,3,5,6,4,4,2,5,5,2,5,6,4,2,3,4
PPP2R3A,2,1,5,3,18,2,5,0,0,2,0,6,1,1,0,6,0,11,3,2,3,5,3,4,0,2,2,4,5,2
PPP2R3C,8,5,5,2,3,4,6,5,4,4,4,5,7,8,4,2,3,11,6,8,9,3,6,2,8,6,4,6,4,4
PPP2R5A,7,13,5,15,8,21,6,19,11,9,10,10,17,8,12,14,11,16,12,10,8,9,10,14,15,20,17,13,25,3
PPP2R5B,2,4,3,6,5,5,3,4,4,12,0,5,3,2,2,7,2,3,3,5,7,3,5,6,2,6,6,4,5,9
PPP2R5C,8,6,5,10,17,10,6,11,8,5,11,8,11,5,10,15,6,9,9,9,7,9,6,9,12,15,11,9,10,7
PPP2R5D,19,28,17,19,41,13,22,16,19,17,21,16,11,30,28,33,20,13,42,14,21,31,39,12,11,22,24,19,21,21
PPP2R5E,4,5,3,6,8,8,4,6,7,3,4,8,5,11,8,6,4,10,9,9,5,6,4,5,12,7,9,6,6,6
PPP3CA,8,0,5,4,3,50,3,14,27,5,4,23,6,2,5,7,10,7,9,4,11,10,5,13,7,10,13,3,13,40
PPP3CB,8,8,5,11,7,13,4,10,8,12,6,6,11,9,6,13,4,11,13,12,9,11,9,6,11,7,14,4,8,9
PPP3CC,3,3,2,5,3,4,2,1,4,6,3,1,4,3,2,1,1,1,4,0,5,5,5,3,8,1,1,6,1,2
PPP3R1,17,18,15,37,23,22,16,22,12,20,17,30,16,23,21,33,15,19,17,26,14,14,14,12,24,24,8,18,32,24
PPP3R2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPP4C,38,50,56,45,38,21,41,26,25,42,35,43,25,33,47,43,48,30,50,27,32,39,29,36,21,37,52,26,40,17
PPP4R3A,10,16,9,11,25,18,9,11,17,9,12,16,15,14,20,26,10,22,11,19,8,16,9,11,21,27,16,14,14,16
PPP4R3B,12,12,12,19,19,14,11,19,10,17,12,15,16,15,20,31,8,12,6,11,14,13,9,10,17,15,9,11,18,15
PPP5C,15,22,16,7,6,10,13,14,14,14,15,18,20,11,12,14,33,6,15,7,11,13,9,8,11,11,12,17,8,19
PRDM4,11,8,11,8,5,12,6,7,16,9,8,6,9,10,10,12,9,8,4,14,7,10,11,9,13,13,8,7,12,8
PREX1,6,1,18,3,1,1,13,0,0,4,0,0,0,1,0,26,0,3,7,0,0,11,9,4,2,0,70,10,2,6
PRICKLE1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,2,7,14,0,3,2,0,2,0,1,0,1,23,0
PRICKLE2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,3,0,1,2,0,2,1,0,0,0,0,1,5,1,0
PRICKLE4,1,1,1,3,3,4,1,14,1,0,0,2,4,1,0,1,4,0,0,1,1,1,1,2,1,9,5,0,0,2
PRKAA1,23,15,22,24,17,12,20,48,18,15,11,38,14,43,10,44,9,22,4,18,15,13,11,21,18,12,15,15,12,30
PRKAA2,0,0,0,7,6,2,0,0,1,4,4,0,2,1,1,3,0,3,2,0,0,4,0,3,5,0,1,2,4,1
PRKAB1,5,3,6,5,8,4,5,8,5,8,4,4,12,6,5,4,6,4,5,4,4,4,3,4,6,9,5,3,6,4
PRKAB2,8,8,7,6,7,9,7,7,5,7,8,9,8,9,9,6,12,5,7,6,10,5,7,9,21,6,7,8,5,3
PRKACA,11,13,13,9,18,12,9,6,5,13,5,14,3,6,12,18,5,5,12,10,11,9,9,5,8,11,10,14,12,8
PRKACB,10,2,4,3,11,38,3,2,7,6,5,6,4,3,12,4,13,3,4,0,10,4,6,13,5,0,2,9,3,18
PRKACG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRKAG1,23,7,32,27,14,13,26,15,13,9,14,8,12,8,17,19,14,13,8,15,20,12,17,7,15,11,28,19,16,14
PRKAG2,2,1,2,5,6,4,2,3,5,2,5,11,2,4,0,3,1,11,5,14,0,4,1,7,2,4,1,0,15,4
PRKAG3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRKAR1A,89,26,84,47,57,54,66,26,17,20,68,41,41,33,22,43,21,44,13,34,52,52,89,70,27,27,49,59,20,27
PRKAR1B,6,5,5,3,2,1,5,9,4,5,7,9,6,4,3,8,2,5,2,8,3,1,8,10,22,12,2,15,5,2
PRKAR2A,10,13,16,11,6,11,10,8,11,14,10,13,11,12,6,13,2,15,18,12,12,8,13,4,14,6,12,9,10,18
PRKAR2B,15,4,10,9,3,5,9,0,2,3,1,0,0,1,0,2,21,3,8,0,0,5,4,1,0,0,1,6,0,20
PRKCA,5,0,5,2,0,4,6,13,1,3,6,4,2,3,1,3,5,4,8,0,8,8,0,26,11,3,0,5,2,2
PRKCB,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRKCD,18,7,36,8,6,11,30,18,12,7,6,27,17,5,1,18,6,6,9,10,20,8,25,7,11,10,14,51,8,40
PRKCE,2,0,1,1,0,1,2,2,0,1,0,2,1,2,1,1,0,1,1,2,5,1,2,1,0,2,2,1,1,1
PRKCG,0,3,0,8,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6,0
PRKCI,7,13,8,33,54,11,8,19,14,7,6,18,8,6,12,22,23,67,20,17,6,18,6,8,16,14,22,8,63,10
PRKCQ,0,0,1,1,3,0,0,0,2,1,0,0,4,0,3,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0
PRKCZ,1,2,2,6,2,4,2,5,3,0,0,3,2,1,3,3,2,5,8,4,0,3,0,3,4,6,3,3,3,3
PRKD1,5,1,2,1,1,0,10,0,0,4,2,0,1,0,2,0,0,0,0,0,3,2,4,5,0,0,0,9,1,6
PRKD2,3,9,7,7,3,9,3,12,7,4,3,16,7,3,4,10,13,5,10,6,4,7,2,5,5,18,4,5,11,6
PRKD3,23,11,10,8,12,3,10,7,7,8,15,8,3,8,14,10,5,10,7,3,12,11,39,3,7,6,3,8,9,2
PRKG1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PRKG2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,6,0,0,0,0,0
PRL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
PRLR,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,102,0,1,0,0,0,0,0,0,0,0,186,0,0,1
PRMT1,43,71,62,42,22,45,51,36,41,34,57,56,51,49,42,29,87,34,101,35,46,38,25,37,44,27,22,52,44,42
PRR5,0,2,0,2,1,2,1,1,2,1,1,1,1,0,3,3,1,1,0,3,0,2,1,0,2,1,1,2,0,2
PSEN1,4,4,3,6,8,6,3,7,7,4,5,4,8,6,8,5,6,10,6,8,6,11,4,7,7,11,11,4,7,5
PSEN2,7,5,6,9,5,4,6,4,3,6,7,4,4,5,7,5,1,3,8,7,6,10,23,10,5,6,10,8,1,8
PSENEN,8,8,13,12,9,7,10,18,6,5,9,27,11,10,8,12,17,19,18,7,12,11,5,7,6,12,11,15,7,7
PSTPIP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTAFR,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
PTCH1,0,9,3,1,0,1,2,2,1,1,0,1,0,1,2,0,1,0,1,2,0,0,1,0,1,14,0,1,2,3
PTCH2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTCRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
PTEN,6,4,5,6,10,10,8,11,9,3,13,4,5,7,3,6,5,11,4,7,0,4,5,5,10,9,8,2,3,10
PTGER1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTGER2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6,0,0,7,1
PTGER3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0
PTGFR,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,24,0,0,5,0,0,0,0,0,9
PTGS2,2,0,0,2,1,0,1,4,6,27,0,0,29,1,0,0,0,0,0,0,0,0,4,0,0,104,0,0,0,0
PTK2,11,13,9,7,8,16,8,32,9,30,7,21,7,10,15,19,5,15,16,19,8,10,7,8,9,13,10,7,19,11
PTK2B,0,0,0,1,3,2,0,1,4,1,6,4,8,0,0,1,1,3,1,0,1,0,0,2,2,7,3,0,3,9
PTPN1,21,15,36,11,23,18,63,19,10,39,14,37,16,45,12,35,13,28,19,39,27,23,44,15,20,26,27,71,25,13
PTPN11,39,43,51,27,55,61,55,32,50,25,42,36,54,64,59,52,21,44,27,42,31,49,34,39,43,31,45,36,46,47
PTPN2,5,6,4,11,10,8,3,11,7,2,3,8,5,14,4,5,9,14,7,6,3,7,4,4,13,4,3,4,5,4
PTPN5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTPN6,0,0,0,21,6,5,0,5,5,0,1,4,5,4,5,5,7,5,3,0,0,1,0,5,7,9,2,0,4,5
PTPN7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
PTPRC,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
PTPRF,24,11,23,16,37,43,41,70,20,38,13,47,25,35,29,63,13,31,45,27,24,48,12,16,19,72,48,17,26,30
PTPRR,0,0,0,0,8,0,0,0,4,2,0,0,1,0,0,0,3,2,0,0,0,4,0,1,0,0,0,0,2,0
PXN,30,7,66,19,32,32,53,25,16,24,14,53,32,49,4,20,7,25,31,59,26,22,26,38,23,55,29,59,39,8
PYCARD,3,0,0,4,9,0,1,7,0,0,0,7,0,2,1,0,2,1,0,0,5,0,1,9,0,6,1,0,2,0
PYDC1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PYDC2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PYGB,120,11,279,12,24,67,181,382,47,23,123,42,31,23,10,28,29,29,37,45,55,86,170,149,89,33,20,123,37,17
PYGL,39,31,21,19,32,68,44,10,12,12,41,29,16,66,25,0,1,4,15,28,12,60,0,10,42,0,7,51,58,1
PYGM,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
RAB10,37,32,40,78,46,55,35,51,40,36,75,50,104,42,58,63,33,43,45,42,59,70,36,34,37,55,31,40,53,48
RAB11B,20,33,27,36,15,24,23,20,21,39,15,17,12,20,39,51,18,14,37,25,22,27,20,25,23,20,20,13,37,17
RAB14,27,11,34,11,37,27,29,34,18,27,19,26,20,13,24,49,29,26,15,46,23,25,20,18,32,25,38,25,24,48
RAB2A,19,16,14,19,16,17,20,19,15,16,12,22,23,14,16,27,15,21,11,26,24,21,17,17,10,16,21,25,27,28
RAB5A,13,11,15,10,13,22,19,15,10,14,7,16,14,9,16,10,6,13,20,17,20,9,16,20,21,11,14,16,21,17
RAB5B,25,9,14,44,33,15,15,25,15,7,5,17,11,6,13,30,16,16,23,16,14,20,30,14,21,23,34,15,25,34
RAB5C,57,29,57,34,21,22,78,30,21,31,40,42,41,38,28,75,40,15,42,24,37,53,61,40,19,24,69,58,28,19
RAB8A,8,10,12,9,10,13,7,9,8,15,8,12,6,8,11,22,6,4,10,10,6,9,8,6,11,8,9,7,18,13
RAC1,116,62,85,124,59,67,66,130,121,167,70,139,126,150,90,166,59,70,89,72,105,56,66,169,101,94,111,95,79,62
RAC2,8,0,0,0,10,15,0,6,0,8,0,2,17,0,0,0,4,1,1,1,26,0,1,54,3,6,3,0,5,1
RAC3,7,23,3,24,29,21,2,12,2,3,10,5,14,11,16,58,8,18,36,43,2,6,13,13,8,3,15,2,11,22
RAF1,14,17,19,9,23,10,22,6,15,29,9,19,9,16,25,20,8,14,16,10,16,19,14,8,11,6,29,12,10,23
RAG1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
RAG2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RALA,18,14,17,18,70,15,14,21,31,16,11,26,16,12,21,20,9,18,23,17,25,12,12,22,26,20,20,14,10,19
RALB,26,14,15,20,24,21,26,39,23,27,14,36,21,20,3,24,20,19,13,15,44,41,22,23,24,26,19,29,16,13
RALBP1,18,18,14,45,27,21,14,29,19,11,14,26,17,24,10,20,23,33,26,19,12,36,15,24,15,14,13,11,28,43
RALGDS,3,6,6,5,1,7,3,10,11,6,3,7,3,4,2,12,4,11,4,25,4,4,5,3,8,13,6,6,5,18
RAP1A,10,7,15,5,15,8,10,7,10,6,6,18,8,16,7,6,12,7,8,5,13,14,13,16,5,4,5,19,13,9
RAP1B,10,12,9,11,5,6,8,6,10,12,8,8,8,20,5,7,9,7,5,14,6,10,7,7,4,5,7,14,5,4
RAP1GAP,0,0,0,5,2,2,0,43,1,2,1,4,4,1,0,10,4,2,1,1,0,5,1,10,2,6,0,1,4,19
RAPGEF1,6,13,6,7,3,10,6,6,11,18,10,18,7,10,10,12,10,18,32,35,10,15,17,9,8,15,12,5,9,13
RAPGEF2,4,3,3,3,0,6,2,2,5,1,8,5,1,1,2,2,4,6,5,3,3,6,2,4,4,5,1,3,2,2
RAPGEF3,0,0,0,1,0,0,0,5,0,0,0,0,1,0,0,0,0,13,1,0,0,12,0,0,0,1,2,0,10,0
RAPGEF4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,2,0,0
RAPGEF5,2,0,0,1,0,2,0,3,4,0,0,0,1,0,0,5,0,1,2,1,0,0,0,1,0,1,1,1,1,1
RAPGEF6,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
RARA,9,6,7,3,2,6,8,8,2,5,3,6,2,2,1,35,3,2,2,6,5,3,5,4,6,12,29,8,4,1
RASA1,8,9,14,16,15,11,11,18,17,6,8,19,21,7,16,6,4,8,8,26,15,13,9,10,13,17,10,6,12,5
RASA2,5,3,6,5,8,6,3,4,4,1,2,4,3,8,5,6,3,7,5,8,5,6,4,5,5,6,4,7,8,2
RASA3,14,2,19,1,2,6,20,18,3,39,7,0,1,3,0,1,0,0,8,13,22,4,9,13,29,3,2,9,1,0
RASA4,0,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2,2,0,0,5,0
RASAL1,0,0,0,0,2,2,0,0,2,0,6,1,8,0,0,1,0,2,0,0,0,4,0,0,3,4,1,0,8,0
RASAL2,3,2,4,3,1,2,3,4,1,3,1,6,0,3,0,3,1,5,3,5,2,4,3,6,1,2,3,1,11,2
RASAL3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RASGRF1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,2
RASGRF2,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0
RASGRP1,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,1,0
RASGRP2,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
RASGRP3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
RASGRP4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RASSF1,11,4,5,3,4,7,8,4,11,8,5,7,4,8,5,2,4,5,2,4,16,7,10,6,17,2,9,4,5,11
RASSF2,0,0,0,2,1,2,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2
RASSF4,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,4,1,1,0,1,0,0
RASSF5,2,0,1,0,1,0,0,2,0,0,0,4,2,0,0,2,0,0,0,0,0,0,0,2,1,5,1,0,0,3
RASSF6,0,0,0,0,0,0,0,3,1,0,0,0,3,0,21,0,1,0,0,0,0,4,0,2,12,0,0,0,0,3
RBCK1,16,21,17,90,13,94,21,67,27,25,28,29,70,8,21,19,20,10,18,45,65,19,18,15,120,38,28,26,22,25
RBL1,6,4,7,4,2,3,5,2,6,5,6,8,3,15,10,7,2,7,1,7,8,6,6,4,5,4,5,6,3,3
RBL2,6,8,9,15,7,12,8,18,10,7,5,21,7,5,12,20,5,6,5,12,11,13,5,15,17,20,10,5,17,8
RBPJ,8,11,22,6,5,19,11,8,8,10,5,4,6,8,7,8,6,8,12,51,22,7,6,8,10,23,4,7,14,10
RBPJL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RBX1,20,24,15,10,60,8,24,7,17,14,14,25,14,16,14,11,23,9,11,6,27,21,24,13,16,6,16,26,8,17
RCAN1,47,6,20,2,5,2,28,1,2,5,2,11,2,7,22,23,7,3,3,3,3,7,14,3,3,4,20,27,1,5
RCAN2,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,2,0,1,0,0,4,0
RCHY1,5,3,2,3,4,4,4,3,6,2,4,3,4,4,4,5,5,6,3,4,3,3,5,4,5,2,4,2,3,9
REL,0,0,0,1,1,1,0,1,1,1,0,0,1,8,1,2,0,0,0,0,1,1,0,0,1,1,0,0,1,0
RELA,12,10,14,18,16,13,11,16,10,20,8,12,8,16,10,17,9,13,4,18,13,17,21,15,16,18,19,10,20,31
RELB,5,4,3,21,2,5,2,4,1,15,0,3,3,18,0,3,3,4,3,11,9,5,1,5,3,8,0,3,13,2
RELN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
RET,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0
RFNG,4,3,3,11,12,12,5,6,5,2,3,5,6,4,8,13,6,11,7,14,6,5,10,9,9,11,12,8,7,5
RGL1,2,2,2,0,0,1,3,0,1,0,0,1,0,0,0,1,14,1,8,2,15,0,1,5,8,0,0,4,2,0
RGL2,15,13,8,23,8,10,11,14,10,3,4,13,11,6,4,42,9,12,10,11,16,10,12,10,3,14,48,8,10,28
RGMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RGMB,2,1,1,1,0,5,1,5,1,2,0,0,1,1,4,5,0,1,2,70,2,0,1,3,3,5,1,1,3,3
RGS14,2,4,1,4,3,1,0,4,1,3,1,0,1,1,0,1,3,2,3,1,1,0,1,6,6,7,3,1,7,3
RGS2,6,162,12,1,1,5,10,33,3,4,169,1,52,15,5,1,18,0,14,1,13,0,8,10,0,4,0,10,1,1
RHEB,34,27,36,26,54,23,36,46,40,52,37,45,24,53,24,19,57,33,37,37,32,26,38,51,33,29,15,42,47,35
RHOA,200,230,203,183,190,164,262,120,228,186,235,214,207,151,71,93,147,165,232,149,252,196,221,126,144,75,126,109,161,205
RHOQ,9,15,8,40,11,16,19,11,8,13,6,5,7,11,12,7,9,9,13,25,19,16,47,9,4,8,4,23,9,5
RICTOR,3,1,3,5,3,4,3,8,4,3,1,5,6,8,2,10,1,4,2,4,3,3,3,6,7,7,2,2,5,3
RIN1,3,5,4,13,1,5,5,4,3,8,3,2,3,3,0,0,0,0,2,7,10,0,8,4,4,3,0,5,3,0
RIPK1,17,9,8,8,7,11,10,11,11,6,4,6,4,15,8,21,9,7,6,15,8,15,13,9,8,12,11,5,5,4
RIPK2,11,10,5,12,12,14,4,7,6,7,8,14,8,4,15,12,3,8,8,31,8,15,5,7,10,8,8,5,29,21
RIPK3,0,0,0,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
RLN1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RLN2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,1
RLN3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNASEL,1,1,2,0,0,1,2,2,0,3,2,1,3,0,0,3,0,2,0,1,2,1,1,2,0,1,3,1,1,0
RNF125,7,0,5,2,0,5,1,2,2,0,0,0,0,1,0,0,0,0,2,3,0,0,7,0,0,0,0,6,1,0
RNF152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,1,0,0,0,2,0,0,0
RNF31,5,7,5,5,5,5,6,3,4,9,4,2,4,7,5,3,4,6,6,4,6,4,6,7,2,10,4,5,7,3
RNF43,4,0,0,1,3,22,1,36,10,0,0,1,2,0,60,9,4,1,0,0,0,0,0,2,11,38,1,1,1,4
ROCK1,7,13,6,12,13,10,6,6,6,4,4,9,4,8,7,5,4,5,8,6,9,14,5,9,7,5,7,3,6,9
ROCK2,10,9,18,18,18,14,19,25,7,9,6,7,5,14,10,13,4,7,5,8,12,10,9,6,15,15,3,8,9,6
ROR1,4,0,1,0,1,0,1,10,0,0,0,2,0,1,0,0,0,1,8,0,5,1,2,7,0,1,0,5,2,1
ROR2,0,1,0,1,0,3,0,0,1,4,0,5,0,1,0,1,0,0,4,0,0,0,0,0,0,0,5,0,0,0
RPRM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
RPS6,431,395,861,393,241,769,318,683,833,279,442,304,474,139,545,130,221,446,433,1019,352,167,255,212,833,329,287,410,323,773
RPS6KA1,8,8,18,9,12,6,8,10,16,6,8,14,10,7,4,12,8,6,13,7,2,17,9,7,8,17,8,8,5,4
RPS6KA2,0,0,2,0,3,3,4,0,0,4,0,0,7,0,7,0,0,3,10,3,11,1,5,14,1,1,0,1,12,1
RPS6KA4,12,10,12,23,14,13,16,20,13,28,12,27,13,16,11,19,16,14,13,18,14,23,33,19,18,22,18,13,12,43
RPS6KA5,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
RPS6KB1,9,8,7,6,8,15,6,5,7,4,6,6,7,9,7,13,11,8,4,5,4,5,4,9,9,7,8,5,6,9
RPS6KB2,6,6,8,8,10,4,4,8,8,4,5,6,8,17,11,12,12,6,11,7,5,5,17,9,8,6,17,6,9,27
RPTOR,5,7,7,2,4,6,9,3,6,6,6,6,5,5,6,11,4,5,5,5,5,6,8,9,6,8,6,6,4,5
RRAGA,37,29,76,23,25,26,46,29,27,32,28,49,22,14,56,16,24,43,29,35,53,35,30,43,27,30,38,58,21,35
RRAGC,2,1,3,5,6,1,2,3,2,9,1,3,1,1,9,2,4,3,2,5,4,3,7,5,2,4,3,3,3,3
RRAGD,3,1,2,2,10,8,4,0,8,10,0,0,2,0,1,2,1,3,7,0,0,2,13,0,3,1,0,5,1,4
RRAS,15,46,8,177,11,23,21,29,10,20,9,49,18,28,0,16,43,9,60,5,132,30,2,62,3,38,25,11,25,3
RRAS2,6,14,4,15,11,17,6,17,7,9,8,12,7,10,8,6,6,18,53,12,12,45,4,12,15,13,5,9,32,5
